stop_id,stop_code,stop_name,stop_lat,stop_lon,ars_id,stop_uid,stop_type,in_dongdaemun
06358,06358,쌍용아파트,37.6013501,127.0683889,06358,105000270,일반차로,1
06359,06359,쌍용아파트,37.6014675,127.0685177,06359,105000271,일반차로,1
06416,06416,삼육서울병원,37.5902833,127.0623613,06416,105000287,일반차로,1
06417,06417,동일스위트리버앞.휘봉고교,37.5871807,127.0676591,06417,105000288,일반차로,1
06418,06418,청량리수산시장,37.5786434,127.0408714,06418,105000289,일반차로,1
06419,06419,휘봉초등학교,37.5877064,127.0696854,06419,105000290,일반차로,1
06422,06422,휘경미소지움아파트,37.5909282,127.0645643,06422,105000477,일반차로,1
06423,06423,서울반도체고교.휘경주공아파트,37.5844695,127.0697135,06423,105000549,일반차로,1
06424,06424,용두동신동아아파트,37.574045,127.0325998,06424,105000479,일반차로,1
06425,06425,다사랑행복센터.서울문화재단,37.571438,127.033757,06425,105000568,일반차로,1
06426,06426,청량리수산시장,37.5789522,127.0418951,06426,105000488,일반차로,1
06500,06500,답십리역3번출구,37.5667685,127.0531915,06500,105900043,마을버스,1
06501,06501,가든아파트.수사연구소,37.5845492,127.0720742,06501,105900028,마을버스,1
06502,06502,회기역,37.590123,127.0578477,06502,105900027,마을버스,1
06503,06503,답십리역1번출구,37.5684979,127.0506964,06503,105900026,마을버스,1
06504,06504,동일하이빌.현대베스트빌아파트,37.5824732,127.0739978,06504,105900025,마을버스,1
06505,06505,동안교회,37.5938678,127.0577431,06505,105900057,마을버스,1
06506,06506,경희대입구,37.5915658,127.0527811,06506,105900051,마을버스,1
06507,06507,청계한신휴플러스,37.5718072,127.0450335,06507,103000508,일반차로,1
06508,06508,시조사삼거리,37.588481,127.053504,06508,105900061,마을버스,1
06509,06509,경희중고,37.5943592,127.0564273,06509,105900024,마을버스,1
06510,06510,경희대의료원.경희여중고,37.594127,127.052311,06510,105900050,마을버스,1
06511,06511,한신휴플러스정문,37.5727353,127.0450796,06511,105900041,마을버스,1
06512,06512,천장산로33,37.598865,127.057872,06512,105000561,마을버스,1
06513,06513,경희맨션,37.5956151,127.0570001,06513,105900023,마을버스,1
06515,06515,동아아파트,37.5742471,127.0455832,06515,105900022,마을버스,1
06516,06516,삼성래미안,37.600017,127.058495,06516,105000562,마을버스,1
06517,06517,경희대동문,37.5966712,127.0568673,06517,105900021,마을버스,1
06518,06518,래미안라그란데,37.59979,127.060119,06518,105000563,마을버스,1
06519,06519,전농119안전센터,37.5761835,127.0456082,06519,105900020,마을버스,1
06520,06520,래미안라그란데,37.599997,127.059674,06520,105000564,마을버스,1
06521,06521,외대.경희대후문,37.5983129,127.0571505,06521,105900019,마을버스,1
06523,06523,전농1동파출소,37.5764222,127.0480957,06523,105900018,마을버스,1
06524,06524,휘경여중고.휘경주공아파트,37.5824548,127.0685629,06524,105900017,마을버스,1
06526,06526,신성미소지움아파트,37.5789318,127.0501308,06526,105900038,마을버스,1
06528,06528,삼성래미안,37.5999118,127.0573676,06528,105900016,마을버스,1
06530,06530,청량리역고가도로교동단,37.5805091,127.0514146,06530,105900039,마을버스,1
06533,06533,영광빌딩,37.5818431,127.0525059,06533,105900036,마을버스,1
06537,06537,시립대입구,37.5838521,127.0534664,06537,105900015,마을버스,1
06539,06539,외대앞역,37.5953349,127.0628249,06539,105900056,마을버스,1
06546,06546,회기역종점,37.5898518,127.0587396,06546,105900053,마을버스,1
06556,06556,외대.경희대후문,37.5983039,127.0569625,06556,105900012,마을버스,1
06557,06557,신설동역1번출구,37.5760125,127.023609,06557,105900029,마을버스,1
06559,06559,천장산로33,37.5988827,127.057755,06559,105900060,마을버스,1
06560,06560,경희대동문,37.5967407,127.0567462,06560,105900011,마을버스,1
06564,06564,경희맨션,37.5956557,127.0569107,06564,105900009,마을버스,1
06567,06567,경희중고,37.5946512,127.0563426,06567,105900007,마을버스,1
06570,06570,동안교회,37.5928603,127.0573015,06570,105900006,마을버스,1
06572,06572,동대부고.은석초교앞,37.5792595,127.07367,06572,105900005,마을버스,1
06575,06575,서울시립대,37.5831152,127.0531816,06575,105900004,마을버스,1
06576,06576,영광빌딩,37.5819811,127.0521992,06576,105900037,마을버스,1
06577,06577,청량리역고가도로교동단,37.5805903,127.051135,06577,105900040,마을버스,1
06578,06578,신성미소지움아파트,37.5786581,127.0495758,06578,105900031,마을버스,1
06579,06579,전농1동파출소,37.5762783,127.0476065,06579,105900032,마을버스,1
06580,06580,동대문해병전우회,37.5763719,127.0455245,06580,105900033,마을버스,1
06581,06581,태양하나어린이집.동아아파트,37.5740642,127.0454348,06581,105900034,마을버스,1
06582,06582,한신휴플러스후문,37.5729896,127.0467316,06582,105900035,마을버스,1
06583,06583,답십리청소년독서실,37.5711405,127.0492346,06583,105900042,마을버스,1
06584,06584,삼희아파트1동,37.5701586,127.0505437,06584,105900003,마을버스,1
06585,06585,답십리고미술상가2동,37.5689958,127.0514871,06585,105900044,마을버스,1
06586,06586,답십리건축자재시장,37.5674739,127.0534864,06586,105900045,마을버스,1
06587,06587,답십리1동교차로,37.5661899,127.0552016,06587,105900046,마을버스,1
06588,06588,답십리1치안센터,37.5651431,127.0566147,06588,105900047,마을버스,1
06591,06591,고려대역3번출구,37.5904834,127.0365261,06591,105900002,마을버스,1
06594,06594,의료원입구사거리,37.5926994,127.0526585,06594,105900001,마을버스,1
06595,06595,삼육서울병원,37.5902762,127.062222,06595,105900054,마을버스,1
06626,06626,장안삼거리,37.5780291,127.0723517,06626,105000316,일반차로,1
06628,06628,장안사거리,37.5732094,127.0720255,06628,105000318,일반차로,1
06629,06629,장안사거리,37.5737863,127.0716865,06629,105000319,일반차로,1
06631,06631,장한평역,37.5613848,127.0667269,06631,105000321,일반차로,1
06755,06755,청량리역,37.580477,127.046268,06755,105000407,일반차로,1
06756,06756,서울시립대입구,37.5828563,127.0538031,06756,105000408,일반차로,1
06757,06757,전농동사거리,37.5772526,127.0571016,06757,105000409,일반차로,1
06758,06758,신답역,37.5705482,127.047784,06758,105000410,일반차로,1
06768,06768,장안삼거리,37.5778473,127.0719972,06768,105000420,일반차로,1
06774,06774,신설동역오거리.서울풍물시장,37.5742756,127.0234166,06774,105000426,일반차로,1
06775,06775,경동시장앞,37.580568,127.0386578,06775,105000438,일반차로,1
06776,06776,경동시장사거리,37.5772294,127.0381091,06776,105000555,일반차로,1
06777,06777,힐스테이트장안센트럴,37.5705803,127.0704788,06777,105000429,일반차로,1
06778,06778,힐스테이트장안센트럴,37.5703411,127.070739,06778,105000430,일반차로,1
06779,06779,동답초교.대림아파트,37.5712072,127.0652299,06779,105000489,일반차로,1
06780,06780,정화여중.정화고등학교,37.5868028,127.041753,06780,105000557,일반차로,1
06781,06781,정화여중.정화고등학교,37.5866113,127.0418435,06781,105000556,일반차로,1
06999,06999,동대문노인종합복지관,37.5863103,127.0492582,06999,105000440,일반차로,1
07003,07003,상봉역.중랑우체국,37.5959591,127.0837436,07003,106000003,,0
07005,07005,중랑역.동부시장,37.5940083,127.0760312,07005,106000005,,0
07006,07006,중랑역.동부시장,37.593613,127.074938,07006,106000006,,0
07128,07128,한샘교회,37.59542,127.082492,07128,106000034,,0
07144,07144,서울우유앞,37.592108,127.072817,07144,106000050,,0
07145,07145,서울우유앞,37.591323,127.073171,07145,106000051,,0
07146,07146,중랑초등학교,37.58932,127.074318,07146,106000052,,0
07147,07147,중랑초등학교,37.589507,127.07427,07147,106000053,,0
07148,07148,동부시장남문입구,37.59043,127.077666,07148,106000054,,0
07149,07149,동부시장남문입구,37.5907704,127.0782593,07149,106000055,,0
07150,07150,88병원,37.5913119,127.080896,07150,106000056,,0
07151,07151,상봉2동주민센터,37.591647,127.081088,07151,106000057,,0
07152,07152,중랑구시설관리공단,37.592028,127.083885,07152,106000058,,0
07153,07153,중랑구시설관리공단,37.59224,127.083713,07153,106000059,,0
07154,07154,면목6거리,37.59288,127.087857,07154,106000060,,0
07155,07155,면목6거리,37.5929402,127.0872031,07155,106000061,,0
07156,07156,상봉신협,37.5933652,127.0899025,07156,106000062,,0
07157,07157,상봉신협,37.5936532,127.0905684,07157,106000063,,0
07158,07158,혜원사거리,37.59388,127.092532,07158,106000064,,0
07159,07159,혜원사거리,37.5943706,127.0936742,07159,106000065,,0
07160,07160,혜원여중고입구,37.594427,127.09505,07160,106000066,,0
07161,07161,혜원여중고입구,37.594772,127.095553,07161,106000067,,0
07162,07162,봉우재고개,37.595025,127.097837,07162,106000068,,0
07163,07163,봉우재고개,37.5951121,127.0973049,07163,106000069,,0
07164,07164,우림시장,37.595398,127.09954,07164,106000070,,0
07165,07165,우림시장,37.595575,127.099288,07165,106000071,,0
07166,07166,상봉역3번출구,37.5942959,127.0862158,07166,106000072,,0
07167,07167,상봉역4번출구,37.5941973,127.0859397,07167,106000073,,0
07168,07168,면목초등학교,37.5913437,127.0869725,07168,106000074,,0
07169,07169,면목초등학교,37.5913024,127.086678,07169,106000075,,0
07170,07170,지하철7호선면목역,37.5891322,127.0872406,07170,106000076,,0
07171,07171,지하철7호선면목역,37.5891662,127.0875226,07171,106000077,,0
07172,07172,면목본동주민센터.면목정보도서관,37.586909,127.088244,07172,106000078,,0
07173,07173,면목본동주민센터.면목정보도서관,37.5865148,127.0880981,07173,106000079,,0
07174,07174,면동초등학교,37.5842573,127.0884544,07174,106000080,,0
07175,07175,면동초등학교,37.5848548,127.08836,07175,106000081,,0
07176,07176,면목우체국.녹색병원,37.5820548,127.0887178,07176,106000082,,0
07177,07177,면목우체국.녹색병원,37.582733,127.088455,07177,106000083,,0
07178,07178,사가정역.국민건강보험공단중랑지사,37.57986,127.0880663,07178,106000084,,0
07179,07179,사가정역2번출구,37.5812243,127.0884338,07179,106000085,,0
07180,07180,제2방정환교육지원센터.면목시장,37.579647,127.0876507,07180,106000086,,0
07181,07181,면목7동주민센터.면남초등학교,37.5786343,127.0863248,07181,106000087,,0
07182,07182,면목7동주민센터.면남초등학교,37.5783,127.085932,07182,106000088,,0
07183,07183,방약국앞,37.5757746,127.0858494,07183,106000089,,0
07184,07184,방약국앞,37.575997,127.08574,07184,106000090,,0
07189,07189,용마공원입구,37.59392,127.099437,07189,106000095,,0
07190,07190,용마공원입구,37.594253,127.099292,07190,106000096,,0
07191,07191,면일초등학교,37.592017,127.0984,07191,106000097,,0
07192,07192,면일초등학교,37.591217,127.097627,07192,106000098,,0
07193,07193,서일대학교,37.58951,127.0967,07193,106000099,,0
07194,07194,서일대학교,37.589193,127.09687,07194,106000100,,0
07195,07195,용마문화복지센터.서일대후문,37.586485,127.09538,07195,106000101,,0
07196,07196,용마문화복지센터.서일대후문,37.586712,127.095167,07196,106000102,,0
07251,07251,중화2동주민센터,37.601637,127.076759,07251,106000156,,0
07252,07252,중화2동주민센터,37.601413,127.077011,07252,106000157,,0
07253,07253,중화역3번출구,37.6017066,127.0787353,07253,106000158,,0
07254,07254,중화역3번출구,37.6014505,127.0789975,07254,106000159,,0
07255,07255,중화역2번출구.중화1동주민센터,37.6016944,127.080683,07255,106000160,,0
07256,07256,중화역2번출구.중화1동주민센터,37.601522,127.080945,07256,106000161,,0
07257,07257,중흥초등학교,37.6017894,127.0827319,07257,106000162,,0
07258,07258,중흥초등학교,37.601683,127.083092,07258,106000163,,0
07259,07259,이화연립.경동제일교회앞,37.6023519,127.0849966,07259,106000164,,0
07260,07260,이화연립.경동제일교회앞,37.6022944,127.0853154,07260,106000165,,0
07261,07261,쌍용아파트.신내테크노타운앞,37.60335,127.088091,07261,106000166,,0
07262,07262,쌍용아파트.신내테크노타운앞,37.6031156,127.0880531,07262,106000167,,0
07263,07263,엘지아파트앞,37.6041,127.089863,07263,106000168,,0
07264,07264,엘지아파트앞,37.603949,127.090003,07264,106000169,,0
07265,07265,신현중학교,37.605312,127.091763,07265,106000170,,0
07266,07266,신현중학교,37.6047917,127.0914212,07266,106000171,,0
07267,07267,중랑구청,37.606645,127.094183,07267,106000172,,0
07268,07268,중랑구청,37.6062056,127.0936349,07268,106000173,,0
07269,07269,동성프라자앞,37.6077715,127.0971854,07269,106000174,,0
07270,07270,동성프라자앞,37.6077072,127.0976237,07270,106000175,,0
07302,07302,신내데시앙아파트.신내역프라디움,37.6105406,127.1013329,07302,106000207,,0
07303,07303,신내데시앙아파트.신내역프라디움,37.6105383,127.1010153,07303,106000208,,0
07337,07337,중랑공영차고지,37.6136452,127.1020231,07337,106000241,,0
07418,07418,중랑공영차고지.신내역,37.6135447,127.1027997,07418,106000319,,0
07550,07550,중랑공영차고지.신내역,37.613209,127.103628,07550,106000467,,0
08003,08003,길음뉴타운,37.6037502,127.0242689,08003,107000003,,0
08005,08005,미아리고개.미아리예술극장,37.5988113,127.0217091,08005,107000005,,0
08006,08006,미아리고개.미아리예술극장,37.597921,127.0218209,08006,107000006,,0
08007,08007,돈암사거리.성신여대입구,37.5937433,127.0181314,08007,107000007,,0
08008,08008,돈암사거리.성신여대입구,37.593251,127.017684,08008,107000008,,0
08009,08009,삼선교.한성대학교,37.5899648,127.0093351,08009,107000009,,0
08010,08010,삼선교.한성대학교.조소앙활동터,37.5893633,127.0082049,08010,107000010,,0
08123,08123,길음역2번출구.돈암삼성아파트,37.6018744,127.0245753,08123,107000033,,0
08148,08148,성가복지병원,37.6058827,127.0311379,08148,107000058,,0
08149,08149,성가복지병원,37.605922,127.03153,08149,107000059,,0
08150,08150,종암경찰서,37.6014326,127.0330444,08150,107000060,,0
08151,08151,종암경찰서,37.6011064,127.033684,08151,107000061,,0
08152,08152,종암동주민센터,37.5994153,127.0341075,08152,107000062,,0
08153,08153,종암동주민센터,37.598373,127.034953,08153,107000063,,0
08154,08154,숭례초교,37.5948053,127.0356812,08154,107000064,,0
08155,08155,숭례초등학교,37.5943969,127.0361702,08155,107000065,,0
08156,08156,고대앞,37.5885637,127.0348108,08156,107000066,,0
08157,08157,우신향병원,37.5851359,127.0316105,08157,107000067,일반차로,1
08171,08171,미아초교,37.6115319,127.022039,08171,107000081,,0
08172,08172,미아초교,37.6108866,127.0224658,08172,107000082,,0
08173,08173,길음동동부아파트,37.607288,127.023531,08173,107000083,,0
08174,08174,길음동동부아파트,37.608022,127.023455,08174,107000084,,0
08175,08175,삼선동주민센터,37.5906107,127.0143473,08175,107000085,,0
08176,08176,삼선동주민센터,37.5906918,127.0147154,08176,107000086,,0
08177,08177,성북구청.성북경찰서,37.588152,127.017432,08177,107000087,,0
08178,08178,성북구청.성북경찰서,37.5886054,127.0172299,08178,107000088,,0
08179,08179,보문역2번출구,37.5858514,127.0189209,08179,107000089,,0
08180,08180,보문역6번출구,37.5848759,127.0197707,08180,107000090,,0
08181,08181,보문동성당,37.5823963,127.0207962,08181,107000091,,0
08182,08182,보문동성당,37.582399,127.0211155,08182,107000092,,0
08183,08183,보문동주민센터,37.5804515,127.0218635,08183,107000093,,0
08184,08184,보문동주민센터,37.580047,127.022377,08184,107000094,,0
08295,08295,보문역5번출구,37.5854637,127.0202536,08295,107000199,,0
08296,08296,보문역4번출구,37.5856512,127.0200804,08296,107000200,,0
08297,08297,안암동주민센터,37.5860464,127.0219386,08297,107000201,,0
08298,08298,안암동주민센터,37.586268,127.022369,08298,107000202,,0
08299,08299,고려대이공대.고대병원,37.586177,127.025987,08299,107000203,,0
08300,08300,고려대이공대.고대병원,37.586431,127.02588,08300,107000204,,0
08301,08301,안암역3번출구,37.5862292,127.0305239,08301,107000205,,0
08302,08302,안암역2번출구,37.5863645,127.030276,08302,107000206,,0
08318,08318,돈암초교입구,37.591078,127.012142,08318,107000222,,0
08326,08326,보문역3번출구,37.585933,127.019202,08326,107000230,,0
09001,09001,수유3동우체국,37.641345,127.029165,09001,108000001,,0
09002,09002,수유3동우체국,37.640892,127.02883,09002,108000002,,0
09003,09003,수유역.수유사거리,37.6365086,127.0240046,09003,108000003,,0
09004,09004,수유역.강북구청,37.637582,127.025327,09004,108000004,,0
09005,09005,수유시장.성신여대미아캠퍼스앞,37.6312262,127.024172,09005,108000005,,0
09006,09006,수유시장.성신여대미아캠퍼스앞,37.6303452,127.0246442,09006,108000006,,0
09007,09007,미아역.신일중고,37.6248697,127.0266493,09007,108000007,,0
09008,09008,미아역.신일중고,37.6243092,127.0270667,09008,108000008,,0
09009,09009,도봉세무서.성암국제무역고,37.6197141,127.0287194,09009,108000009,,0
09010,09010,도봉세무서.성암국제무역고,37.6188372,127.0292481,09010,108000010,,0
09011,09011,미아사거리역,37.6137621,127.0299325,09011,108000011,,0
09012,09012,미아사거리역,37.6128943,127.0302131,09012,108000012,,0
09013,09013,수유역.강북구청,37.6382895,127.0258704,09013,108000378,,0
09166,09166,삼양동사거리.래미안트리베라,37.6180883,127.021308,09166,108000078,,0
09167,09167,삼양동사거리.래미안트리베라,37.6185334,127.0214576,09167,108000079,,0
09168,09168,송천초등학교.미아뉴타운입구,37.6154597,127.0221104,09168,108000080,,0
09169,09169,송천초등학교.미아뉴타운입구,37.6140963,127.0223139,09169,108000081,,0
09211,09211,혜화여고.수유중학교입구,37.6321134,127.0135834,09211,108000123,,0
09212,09212,혜화여고.수유중학교입구,37.631976,127.0137958,09212,108000124,,0
09213,09213,서울정인학교.우광타운,37.6292134,127.013002,09213,108000125,,0
09214,09214,서울정인학교.우광타운,37.6292979,127.0131269,09214,108000126,,0
09215,09215,구세군강북종합사회복지관입구,37.6247738,127.012386,09215,108000127,,0
09216,09216,구세군강북종합사회복지관입구,37.62492,127.012504,09216,108000128,,0
09217,09217,솔샘중고등학교.팔팔·미송경로당,37.623368,127.013138,09217,108000129,,0
09218,09218,솔샘중고등학교.팔팔·미송경로당,37.6232608,127.013027,09218,108000130,,0
09219,09219,동북프라자,37.619886,127.018109,09219,108000131,,0
09220,09220,동북프라자,37.6199944,127.0187973,09220,108000132,,0
09221,09221,두산위브아파트입구,37.620027,127.016258,09221,108000133,,0
09222,09222,두산위브아파트입구,37.6201499,127.016195,09222,108000134,,0
09223,09223,삼각산동SK아파트북한산시티미양초등학교,37.620197,127.013398,09223,108000135,,0
09224,09224,삼양동벽산라이브파크미양초등학교,37.620308,127.012611,09224,108000136,,0
09289,09289,우이동차고지기점,37.663032,127.011738,09289,108000194,,0
09294,09294,우이동차고지종점,37.663129,127.012147,09294,108000199,,0
10011,10011,도봉보건소,37.6589364,127.0407624,10011,109000011,,0
10012,10012,도봉보건소.북한산아이파크아파트,37.658205,127.040517,10012,109000012,,0
10013,10013,도봉구민회관.도봉문화원,37.6545598,127.0381737,10013,109000013,,0
10014,10014,도봉구민회관.도봉문화원,37.653968,127.037977,10014,109000014,,0
10015,10015,쌍문역,37.6488174,127.0347687,10015,109000015,,0
10016,10016,쌍문역,37.6480714,127.0344601,10016,109000016,,0
10017,10017,우이교.한일병원입구,37.645293,127.0326524,10017,109000017,,0
10018,10018,우이교.한일병원입구,37.644652,127.03242,10018,109000018,,0
10184,10184,연산군.정의공주묘,37.661732,127.023323,10184,109000099,,0
10185,10185,연산군.정의공주묘,37.6620015,127.0231446,10185,109000100,,0
10186,10186,방학동신동아타워,37.6616803,127.028111,10186,109000101,,0
10187,10187,방학동신동아타워,37.662028,127.028692,10187,109000102,,0
10189,10189,방학동신동아아파트,37.6619831,127.0313835,10189,109000104,,0
10190,10190,방학동신동아아파트,37.662362,127.03202,10190,109000105,,0
10191,10191,방학초등학교,37.662362,127.0342415,10191,109000106,,0
10192,10192,방학초등학교,37.662595,127.034113,10192,109000107,,0
10193,10193,신한은행방학동지점,37.6626546,127.0370024,10193,109000108,,0
10194,10194,신한은행방학동지점,37.662933,127.036807,10194,109000109,,0
10195,10195,방학사거리,37.66272,127.040618,10195,109000110,,0
10196,10196,방학사거리,37.66298,127.040387,10196,109000111,,0
10304,10304,방학교,37.661947,127.04192,10304,109000216,,0
10342,10342,한국사회봉사회,37.6618138,127.0147587,10342,108000384,,0
10343,10343,한국사회봉사회,37.662163,127.014675,10343,108000385,,0
13007,13007,사천교,37.567558,126.918153,13007,112000007,,0
13008,13008,연희104고지앞.궁동근린공원,37.5662843,126.9250825,13008,112000008,,0
13009,13009,연희104고지앞.궁동근린공원,37.566357,126.9257861,13009,112000009,,0
13010,13010,서대문우체국,37.561955,126.931992,13010,112000010,,0
13011,13011,서대문우체국,37.5625326,126.9314621,13011,112000011,,0
13012,13012,연세대앞,37.559959,126.935341,13012,112000012,,0
13013,13013,연세대앞,37.5601569,126.9354996,13013,112000013,,0
13014,13014,세브란스병원앞,37.5599675,126.9384507,13014,112000014,,0
13015,13015,세브란스병원앞,37.5601326,126.9389237,13015,112000015,,0
13016,13016,이대후문,37.5626002,126.9433012,13016,112000016,,0
13019,13019,동교동삼거리,37.5577647,126.9295196,13019,113000415,,0
13021,13021,신촌오거리.현대백화점,37.5559834,126.9345038,13021,113000416,,0
13023,13023,신촌오거리.2호선신촌역,37.555731,126.938693,13023,113000417,,0
13025,13025,이대역,37.5568756,126.9472705,13025,113000411,,0
13042,13042,웨딩타운,37.55724,126.952552,13042,113000475,,0
13044,13044,아현역,37.557396,126.956889,13044,113000478,,0
13045,13045,충정로역,37.560855,126.963315,13045,112000430,,0
13046,13046,충정로역,37.559843,126.962471,13046,112000429,,0
13047,13047,서대문역사거리,37.565579,126.966565,13047,101000304,,0
13109,13109,사천교,37.567753,126.918313,13109,112000026,,0
13119,13119,이대부중,37.5636441,126.944163,13119,112000036,,0
13120,13120,이대부고,37.565531,126.946423,13120,112000037,,0
13121,13121,이대부고,37.5663178,126.946476,13121,112000038,,0
13191,13191,명지대사거리,37.577378,126.920981,13191,112000108,,0
13204,13204,연가교,37.5725614,126.9221821,13204,112000121,,0
13209,13209,남가좌현대아파트,37.5749176,126.9218592,13209,112000126,,0
13228,13228,백련시장,37.576647,126.9249301,13228,112000145,,0
13230,13230,명지대사거리.백련시장,37.5774257,126.9225808,13230,112000147,,0
13256,13256,연가교,37.572816,126.92215,13256,112000173,,0
13260,13260,서대문종합사회복지관,37.5712597,126.9200245,13260,112000177,,0
13261,13261,서대문종합사회복지관,37.5709633,126.9201437,13261,112000178,,0
13262,13262,홍남교.백련시장입구,37.5752856,126.925184,13262,112000179,,0
14013,14013,서교동,37.5536367,126.9195816,14013,113000423,,0
14014,14014,서교동,37.5541725,126.9200217,14014,113000413,,0
14015,14015,홍대입구역,37.556641,126.923466,14015,113000422,,0
14016,14016,홍대입구역,37.557325,126.924317,14016,113000414,,0
14061,14061,동교동삼거리,37.558069,126.928546,14061,113000421,,0
14062,14062,신촌오거리.현대백화점,37.5553966,126.9358931,14062,113000420,,0
14063,14063,신촌오거리.2호선신촌역,37.55611,126.94015,14063,113000419,,0
14064,14064,이대역,37.556652,126.944495,14064,113000418,,0
14067,14067,웨딩타운,37.557092,126.951517,14067,113000476,,0
14068,14068,아현역,37.557293,126.954943,14068,113000477,,0
14101,14101,마포구청.성산자동차검사소,37.5649539,126.9024231,14101,113000011,,0
14102,14102,마포구청,37.5649024,126.9018904,14102,113000012,,0
14103,14103,마포농수산물시장.월드컵공원,37.566106,126.897454,14103,113000013,,0
14104,14104,월드컵경기장남측.월드컵공원,37.566664,126.896317,14104,113000014,,0
14108,14108,월드컵파크3단지.난지천공원,37.57232,126.888463,14108,113000018,,0
14115,14115,월드컵공원입구.문화비축기지입구,37.568523,126.892748,14115,113000025,,0
14116,14116,월드컵파크3단지정문,37.573822,126.889228,14116,113000026,,0
14117,14117,월드컵파크2단지.에스플렉스센터,37.575267,126.890647,14117,113000027,,0
14118,14118,월드컵파크2단지.에스플렉스센터,37.5753385,126.890291,14118,113000028,,0
14219,14219,합정역2번출구,37.5510604,126.9156095,14219,113000128,,0
14220,14220,합정역4번출구,37.5502177,126.9153072,14220,113000129,,0
14233,14233,홍익대학교,37.5530706,126.9246414,14233,113000142,,0
14235,14235,산울림소극장,37.5549582,126.9301572,14235,113000144,,0
14244,14244,메세나폴리스,37.550946,126.912933,14244,113000153,,0
14245,14245,마포한강푸르지오,37.550787,126.912592,14245,113000154,,0
14246,14246,성산초등학교입구,37.5531302,126.9118677,14246,113000155,,0
14247,14247,성산초등학교입구,37.553218,126.912262,14247,113000156,,0
14248,14248,기업은행서교동지점(최규하대통령가옥),37.5547915,126.9114639,14248,113000157,,0
14249,14249,기업은행서교동지점(최규하대통령가옥),37.5548695,126.9108956,14249,113000158,,0
14250,14250,망원시장.망원동월드컵시장입구,37.557338,126.908759,14250,113000159,,0
14251,14251,망원시장.망원동월드컵시장입구,37.5575911,126.9089433,14251,113000160,,0
14252,14252,망원동방울내길입구,37.5604276,126.9063647,14252,113000161,,0
14253,14253,망원동방울내길입구,37.5605946,126.9057249,14253,113000162,,0
14272,14272,월드컵파크7단지,37.581876,126.878963,14272,113000181,,0
14283,14283,삼진제약,37.553351,126.926719,14283,113000189,,0
14284,14284,홍대입구역사거리,37.55473,126.92221,14284,113000190,,0
14286,14286,상암DMC홍보관.YTN,37.577985,126.891323,14286,113000192,,0
14287,14287,상암DMC홍보관.YTN,37.5774606,126.8912876,14287,113000193,,0
14288,14288,월드컵파크5단지.상암중고등학교입구,37.580921,126.886335,14288,113000194,,0
14289,14289,월드컵파크5단지,37.5803333,126.8865178,14289,113000195,,0
14291,14291,상암고등학교,37.5819239,126.8841995,14291,113000197,,0
14292,14292,월드컵파크3단지후문,37.571242,126.889762,14292,113000198,,0
14307,14307,누리꿈스퀘어.MBC,37.578988,126.889637,14307,113000204,,0
14332,14332,월드컵공원입구.문화비축기지입구,37.568177,126.892749,14332,113000410,,0
14335,14335,월드컵파크9.10.11.12단지,37.584397,126.879965,14335,113000432,,0
18136,18136,벽산아파트1단지.호압사입구,37.4527574,126.9207601,18136,117000050,,0
18137,18137,벽산아파트1단지.호압사입구,37.453078,126.92119,18137,117000051,,0
18138,18138,벽산아파트5단지,37.446768,126.918953,18138,117000052,,0
18139,18139,벽산아파트5단지,37.446355,126.918683,18139,117000053,,0
20013,20013,노들역,37.512825,126.949256,20013,119000013,,0
20114,20114,노량진역3번출구,37.513495,126.941878,20114,119000024,,0
20115,20115,노량진역2번출구,37.513905,126.943467,20115,119000025,,0
20119,20119,사육신공원,37.513315,126.947977,20119,119000027,,0
20121,20121,노들역,37.512865,126.951048,20121,119000028,,0
20147,20147,성대시장,37.50007,126.930872,20147,119000054,,0
20148,20148,성대시장,37.500285,126.931693,20148,119000055,,0
20149,20149,동작구청.장승배기역3번출구,37.5033779,126.9367361,20149,119000056,,0
20150,20150,상도초등학교입구,37.5029599,126.9357683,20150,119000057,,0
20151,20151,동작구청.장승배기역4번출구,37.5046761,126.9385221,20151,119000058,,0
20186,20186,신대방삼거리,37.4977749,126.9278411,20186,119000093,,0
20187,20187,신대방삼거리,37.498328,126.928253,20187,119000094,,0
20188,20188,신대방동성당.보라매병원입구,37.494757,126.927191,20188,119000095,,0
20190,20190,노량진초등학교앞,37.5105502,126.9400541,20190,119000097,,0
20191,20191,노량진초등학교앞,37.510453,126.940337,20191,119000098,,0
20192,20192,장성교회,37.508211,126.9399682,20192,119000099,,0
20193,20193,청화병원,37.5072451,126.9400798,20193,119000100,,0
21145,21145,서울대벤처타운역1번출구,37.473207,126.9336863,21145,120000044,,0
21146,21146,쑥고개입구,37.4761917,126.9374951,21146,120000045,,0
21147,21147,서원역1번출구.신관중학교,37.4786498,126.9323857,21147,120000046,,0
21149,21149,신림동별빛거리입구,37.485847,126.929633,21149,120000048,,0
21150,21150,당곡역.보라매공원.보라매병원,37.49044,126.92762,21150,120000049,,0
21151,21151,당곡역2번출구.롯데백화점관악점,37.490008,126.927485,21151,120000050,,0
21152,21152,신림동별빛거리입구,37.486415,126.929057,21152,120000051,,0
21153,21153,신림사거리,37.4827671,126.9296378,21153,120000052,,0
21154,21154,서원역,37.477918,126.932724,21154,120000053,,0
21155,21155,서림동주민센터.신화단지,37.4755292,126.9363417,21155,120000054,,0
