busRouteId,rtNm,seq,stId,arsId,stationNm,stop_lon,stop_lat,direction,trnstnid
100100018,130,73,108000006,09006,수유시장.성신여대미아캠퍼스앞,127.0246442208,37.6303451749,우이동,124000129
100100018,130,74,108000004,09004,수유역.강북구청,127.025327,37.637582,우이동,124000129
100100018,130,75,108000002,09002,수유3동우체국,127.02883,37.640892,우이동,124000129
100100018,130,76,109000018,10018,우이교.한일병원입구,127.03242,37.644652,우이동,124000129
100100018,130,77,109000016,10016,쌍문역,127.0344600639,37.6480714136,우이동,124000129
100100018,130,78,109000014,10014,도봉구민회관.도봉문화원,127.037977,37.653968,우이동,124000129
100100018,130,79,109000012,10012,도봉보건소.북한산아이파크아파트,127.040517,37.658205,우이동,124000129
100100018,130,80,109000111,10196,방학사거리,127.040387,37.66298,우이동,124000129
100100018,130,81,109000109,10194,신한은행방학동지점,127.036807,37.662933,우이동,124000129
100100018,130,82,109000107,10192,방학초등학교,127.034113,37.662595,우이동,124000129
100100018,130,83,109000105,10190,방학동신동아아파트,127.03202,37.662362,우이동,124000129
100100018,130,84,109000102,10187,방학동신동아타워,127.028692,37.662028,우이동,124000129
100100018,130,85,109000100,10185,연산군.정의공주묘,127.0231445962,37.6620015247,우이동,124000129
100100018,130,86,108000385,10343,한국사회봉사회,127.014675,37.662163,우이동,124000129
100100018,130,87,108000199,09294,우이동차고지종점,127.012147,37.663129,우이동,124000129
100100031,152,1,108000123,09211,혜화여고.수유중학교입구,127.0135834136,37.6321134046,삼막사사거리,208000028
100100031,152,2,108000125,09213,서울정인학교.우광타운,127.013001965,37.6292133906,삼막사사거리,208000028
100100031,152,3,108000127,09215,구세군강북종합사회복지관입구,127.0123860255,37.6247738195,삼막사사거리,208000028
100100031,152,4,108000130,09218,솔샘중고등학교.팔팔·미송경로당,127.0130269844,37.6232608308,삼막사사거리,208000028
100100031,152,5,108000135,09223,삼각산동SK아파트북한산시티미양초등학교,127.013398,37.620197,삼막사사거리,208000028
100100031,152,6,108000133,09221,두산위브아파트입구,127.016258,37.620027,삼막사사거리,208000028
100100031,152,7,108000131,09219,동북프라자,127.018109,37.619886,삼막사사거리,208000028
100100031,152,8,108000078,09166,삼양동사거리.래미안트리베라,127.0213079919,37.6180883036,삼막사사거리,208000028
100100031,152,9,108000080,09168,송천초등학교.미아뉴타운입구,127.0221103696,37.6154596915,삼막사사거리,208000028
100100031,152,10,107000081,08171,미아초교,127.0220389791,37.6115318739,삼막사사거리,208000028
100100031,152,11,107000083,08173,길음동동부아파트,127.023531,37.607288,삼막사사거리,208000028
100100031,152,12,107000003,08003,길음뉴타운,127.0242688702,37.6037502378,삼막사사거리,208000028
100100031,152,13,107000005,08005,미아리고개.미아리예술극장,127.0217090638,37.5988112954,삼막사사거리,208000028
100100031,152,14,107000007,08007,돈암사거리.성신여대입구,127.0181313708,37.5937432794,삼막사사거리,208000028
100100031,152,15,107000085,08175,삼선동주민센터,127.0143473137,37.5906107149,삼막사사거리,208000028
100100031,152,16,107000087,08177,성북구청.성북경찰서,127.017432,37.588152,삼막사사거리,208000028
100100031,152,17,107000089,08179,보문역2번출구,127.0189209428,37.5858514183,삼막사사거리,208000028
100100031,152,18,107000091,08181,보문동성당,127.0207962235,37.5823963244,삼막사사거리,208000028
100100031,152,19,107000093,08183,보문동주민센터,127.0218634882,37.5804514958,삼막사사거리,208000028
100100031,152,20,100000147,01243,신설동역오거리,127.0228414296,37.5756947252,삼막사사거리,208000028
100100031,152,21,100000367,01044,동묘앞.서울혜화경찰서,127.0195527812,37.5742464626,삼막사사거리,208000028
100100031,152,22,100000365,01037,동대문역.흥인지문,127.0124191046,37.5721524474,삼막사사거리,208000028
100100031,152,23,100000397,01022,종로6가.동대문종합시장,127.0057137364,37.5711272339,삼막사사거리,208000028
100100031,152,24,101000163,02272,방산종합시장,127.0019301271,37.5678058693,삼막사사거리,208000028
100100031,152,25,101000066,02165,방산시장.을지로4가역6번출구,126.999258524,37.5668182855,삼막사사거리,208000028
100100031,152,26,101000063,02162,을지로4가,126.995933,37.566687,삼막사사거리,208000028
100100031,152,27,101000061,02160,을지로3가,126.990263,37.566375,삼막사사거리,208000028
100100031,152,28,101000059,02158,을지로2가.기업은행본점.서울노동청,126.9865233528,37.566246226,삼막사사거리,208000028
100100031,152,29,101000041,02140,롯데백화점,126.982205,37.56451,삼막사사거리,208000028
100100031,152,30,101000032,02127,북창동.남대문시장,126.978555,37.561273,삼막사사거리,208000028
100100031,152,31,101000329, ,숭례문(가상),126.9743556496,37.5597967723,삼막사사거리,208000028
100100031,152,32,101000008,02008,숭례문,126.9737783904,37.5586388574,삼막사사거리,208000028
100100031,152,33,101000004,02004,서울역버스환승센터,126.9725924801,37.5554029828,삼막사사거리,208000028
100100031,152,34,102000012,03012,갈월동,126.9717081909,37.5495337218,삼막사사거리,208000028
100100031,152,35,102000010,03010,숙대입구.서울시교육청역,126.9722320769,37.5437560216,삼막사사거리,208000028
100100031,152,36,102000008,03008,삼각지역.전쟁기념관,126.9741608708,37.5359845015,삼막사사거리,208000028
100100031,152,37,102000006,03006,용산우체국,126.9705640624,37.5320503694,삼막사사거리,208000028
100100031,152,38,102000004,03004,신용산역,126.9666192358,37.527920489,삼막사사거리,208000028
100100031,152,39,102000002,03002,한강대교북단.LG유플러스,126.9631848403,37.5243060629,삼막사사거리,208000028
100100031,152,40,102000247,03340,노들섬,126.95861,37.517515,삼막사사거리,208000028
100100031,152,41,119000028,20121,노들역,126.951048,37.512865,삼막사사거리,208000028
100100031,152,42,119000027,20119,사육신공원,126.947977,37.513315,삼막사사거리,208000028
100100031,152,43,119000025,20115,노량진역2번출구,126.943467,37.513905,삼막사사거리,208000028
100100031,152,44,119000097,20190,노량진초등학교앞,126.9400540684,37.5105502162,삼막사사거리,208000028
100100031,152,45,119000099,20192,장성교회,126.9399682084,37.5082110072,삼막사사거리,208000028
100100031,152,46,119000058,20151,동작구청.장승배기역4번출구,126.9385221188,37.5046761432,삼막사사거리,208000028
100100031,152,47,119000057,20150,상도초등학교입구,126.9357682657,37.502959881,삼막사사거리,208000028
100100031,152,48,119000054,20147,성대시장,126.930872,37.50007,삼막사사거리,208000028
100100031,152,49,119000093,20186,신대방삼거리,126.9278411369,37.4977748671,삼막사사거리,208000028
100100031,152,50,119000095,20188,신대방동성당.보라매병원입구,126.927191,37.494757,삼막사사거리,208000028
100100031,152,51,120000050,21151,당곡역2번출구.롯데백화점관악점,126.927485,37.490008,삼막사사거리,208000028
100100031,152,52,120000051,21152,신림동별빛거리입구,126.929057,37.486415,삼막사사거리,208000028
100100031,152,53,120000052,21153,신림사거리,126.9296377666,37.482767098,삼막사사거리,208000028
100100031,152,54,120000457,21369,서원동승리교앞,126.929906,37.481586,삼막사사거리,208000028
100100031,152,55,120000053,21154,서원역,126.932724,37.477918,삼막사사거리,208000028
100100031,152,56,120000054,21155,서림동주민센터.신화단지,126.9363417324,37.4755291616,삼막사사거리,208000028
100100031,152,57,120000055,21156,서울대벤처타운역.삼성동시장,126.9329597367,37.4727127526,삼막사사거리,208000028
100100031,152,58,120000063,21165,삼성동주민센터,126.933025,37.470005,삼막사사거리,208000028
100100031,152,59,120000064,21166,미림고개,126.931983,37.468114,삼막사사거리,208000028
100100031,152,60,120000065,21167,미림여고.미림마이스터고등학교,126.931333,37.465641,삼막사사거리,208000028
100100031,152,61,120000066,21168,신우초등학교,126.931693,37.462721,삼막사사거리,208000028
100100031,152,62,120000067,21169,삼성산성지,126.929865,37.458825,삼막사사거리,208000028
100100031,152,63,120000068,21170,산장아파트,126.927725,37.459955,삼막사사거리,208000028
100100031,152,64,120000069,21171,삼성산주공아파트,126.925109,37.461345,삼막사사거리,208000028
100100031,152,65,120000070,21172,산복터널.관악산휴먼시아2단지,126.922015,37.458697,삼막사사거리,208000028
100100031,152,66,117000050,18136,벽산아파트1단지.호압사입구,126.9207601084,37.4527573711,삼막사사거리,208000028
100100031,152,67,117000052,18138,벽산아파트5단지,126.918953,37.446768,삼막사사거리,208000028
100100031,152,68,208000028,57602,경인교육대후문,126.9151249782,37.4323370519,삼막사사거리,208000028
100100031,152,69,117000053,18139,벽산아파트5단지,126.918683,37.446355,화계사,208000028
100100031,152,70,117000051,18137,벽산아파트1단지.호압사입구,126.92119,37.453078,화계사,208000028
100100031,152,71,120000071,21173,산복터널.관악산휴먼시아2단지,126.922572,37.459082,화계사,208000028
100100031,152,72,120000072,21174,삼성산주공아파트,126.9250910137,37.4611062672,화계사,208000028
100100031,152,73,120000073,21175,산장아파트,126.9275,37.459798,화계사,208000028
100100031,152,74,120000074,21176,삼성산성지,126.92989,37.458613,화계사,208000028
100100031,152,75,120000075,21177,신우초등학교,126.9319560545,37.4624107186,화계사,208000028
100100031,152,76,120000076,21178,미림여고.미림마이스터고등학교,126.9316212418,37.4651129483,화계사,208000028
100100031,152,77,120000077,21179,미림고개.고시촌입구,126.932,37.467637,화계사,208000028
100100031,152,78,120000078,21180,서울대벤처타운역,126.933592,37.470692,화계사,208000028
100100031,152,79,120000044,21145,서울대벤처타운역1번출구,126.933686278,37.473206969,화계사,208000028
100100031,152,80,120000045,21146,쑥고개입구,126.9374950813,37.4761917072,화계사,208000028
100100031,152,81,120000046,21147,서원역1번출구.신관중학교,126.9323856945,37.4786498144,화계사,208000028
100100031,152,82,119000314,21377,신림역2번출구,126.929897162,37.4833220413,화계사,208000028
100100031,152,83,120000048,21149,신림동별빛거리입구,126.929633,37.485847,화계사,208000028
100100031,152,84,120000049,21150,당곡역.보라매공원.보라매병원,126.92762,37.49044,화계사,208000028
100100031,152,85,120000161,21263,보라매삼성아파트.모자원고개,126.9273975559,37.4945144044,화계사,208000028
100100031,152,86,119000094,20187,신대방삼거리,126.928253,37.498328,화계사,208000028
100100031,152,87,119000055,20148,성대시장,126.931693,37.500285,화계사,208000028
100100031,152,88,119000056,20149,동작구청.장승배기역3번출구,126.9367360642,37.5033778878,화계사,208000028
100100031,152,89,119000100,20193,청화병원,126.9400798321,37.5072450833,화계사,208000028
100100031,152,90,119000098,20191,노량진초등학교앞,126.940337,37.510453,화계사,208000028
100100031,152,91,119000024,20114,노량진역3번출구,126.941878,37.513495,화계사,208000028
100100031,152,92,119000013,20013,노들역,126.949256,37.512825,화계사,208000028
100100031,152,93,102000248,03341,노들섬,126.959037665,37.5173638437,화계사,208000028
100100031,152,94,102000001,03001,한강대교북단.LG유플러스,126.963121,37.524049,화계사,208000028
100100031,152,95,102000003,03003,신용산역,126.966207,37.527293,화계사,208000028
100100031,152,96,102000005,03005,용산우체국,126.9702350163,37.5314970129,화계사,208000028
100100031,152,97,102000007,03007,삼각지역.전쟁기념관,126.9736858311,37.5351801399,화계사,208000028
100100031,152,98,102000009,03009,숙대입구.서울시교육청역,126.9725377982,37.543295633,화계사,208000028
100100031,152,99,102000011,03011,동자동,126.9722373211,37.5509755993,화계사,208000028
100100031,152,100,101000007,02007,서울역버스환승센터.강우규의거터,126.972926,37.555411,화계사,208000028
100100031,152,101,101000114,02219,남대문시장앞.이회영활동터,126.978580386,37.5609394169,화계사,208000028
100100031,152,102,101000043,02142,명동.롯데영플라자,126.982008,37.562885,화계사,208000028
100100031,152,103,101000057,02156,을지로입구.로얄호텔,126.9853902774,37.5658757422,화계사,208000028
100100031,152,104,101000060,02159,을지로2가.파인에비뉴,126.98867,37.566072,화계사,208000028
100100031,152,105,101000062,02161,을지로3가,126.9914237666,37.5661389597,화계사,208000028
100100031,152,106,101000064,02163,을지로4가.베스트웨스턴국도,126.9968473297,37.5664010399,화계사,208000028
100100031,152,107,101000067,02166,을지로5가.중부시장,127.0011150411,37.5666200422,화계사,208000028
100100031,152,108,101000070,02169,을지로6가.국립중앙의료원,127.006233,37.566173,화계사,208000028
100100031,152,109,101000075,02174,동대문역사문화공원,127.00917,37.567483,화계사,208000028
100100031,152,110,100000398,01023,동대문역.흥인지문,127.013813,37.572449,화계사,208000028
100100031,152,111,100000366,01041,동묘앞.서울혜화경찰서,127.0186102731,37.5738321574,화계사,208000028
100100031,152,112,105000552,06107,신설동역1번출구,127.0233166791,37.5766303332,화계사,208000028
100100031,152,113,107000094,08184,보문동주민센터,127.022377,37.580047,화계사,208000028
100100031,152,114,107000092,08182,보문동성당,127.0211155216,37.582398971,화계사,208000028
100100031,152,115,107000090,08180,보문역6번출구,127.019770675,37.5848759024,화계사,208000028
100100031,152,116,107000088,08178,성북구청.성북경찰서,127.0172299027,37.5886054063,화계사,208000028
100100031,152,117,107000086,08176,삼선동주민센터,127.0147153546,37.5906917676,화계사,208000028
100100031,152,118,107000008,08008,돈암사거리.성신여대입구,127.017684,37.593251,화계사,208000028
100100031,152,119,107000006,08006,미아리고개.미아리예술극장,127.0218209221,37.5979210002,화계사,208000028
100100031,152,120,107000033,08123,길음역2번출구.돈암삼성아파트,127.0245753189,37.6018744304,화계사,208000028
100100031,152,121,107000084,08174,길음동동부아파트,127.023455,37.608022,화계사,208000028
100100031,152,122,107000082,08172,미아초교,127.0224658136,37.6108866161,화계사,208000028
100100031,152,123,108000081,09169,송천초등학교.미아뉴타운입구,127.0223138592,37.6140963114,화계사,208000028
100100031,152,124,108000079,09167,삼양동사거리.래미안트리베라,127.0214576496,37.6185334123,화계사,208000028
100100031,152,125,108000132,09220,동북프라자,127.0187973439,37.6199944163,화계사,208000028
100100031,152,126,108000134,09222,두산위브아파트입구,127.0161949742,37.6201498963,화계사,208000028
100100031,152,127,108000136,09224,삼양동벽산라이브파크미양초등학교,127.012611,37.620308,화계사,208000028
100100031,152,128,108000129,09217,솔샘중고등학교.팔팔·미송경로당,127.013138,37.623368,화계사,208000028
100100031,152,129,108000128,09216,구세군강북종합사회복지관입구,127.012504,37.62492,화계사,208000028
100100031,152,130,108000126,09214,서울정인학교.우광타운,127.013126928,37.6292978747,화계사,208000028
100100031,152,131,108000124,09212,혜화여고.수유중학교입구,127.013795806,37.6319759796,화계사,208000028
100100049,273,1,106000319,07418,중랑공영차고지.신내역,127.1027996822,37.6135447482,홍대입구역,113000142
100100049,273,2,106000208,07303,신내데시앙아파트.신내역프라디움,127.101015256,37.6105382531,홍대입구역,113000142
100100049,273,3,106000174,07269,동성프라자앞,127.0971854414,37.6077715316,홍대입구역,113000142
100100049,273,4,106000172,07267,중랑구청,127.094183,37.606645,홍대입구역,113000142
100100049,273,5,106000170,07265,신현중학교,127.091763,37.605312,홍대입구역,113000142
100100049,273,6,106000168,07263,엘지아파트앞,127.089863,37.6041,홍대입구역,113000142
100100049,273,7,106000166,07261,쌍용아파트.신내테크노타운앞,127.088091,37.60335,홍대입구역,113000142
100100049,273,8,106000164,07259,이화연립.경동제일교회앞,127.084996551,37.6023518938,홍대입구역,113000142
100100049,273,9,106000162,07257,중흥초등학교,127.082731936,37.6017894225,홍대입구역,113000142
100100049,273,10,106000160,07255,중화역2번출구.중화1동주민센터,127.0806830436,37.6016944246,홍대입구역,113000142
100100049,273,11,106000158,07253,중화역3번출구,127.0787352964,37.6017066002,홍대입구역,113000142
100100049,273,12,106000156,07251,중화2동주민센터,127.076759,37.601637,홍대입구역,113000142
100100049,273,13,105000168,06254,이문동현대아파트앞,127.070708,37.601002,홍대입구역,113000142
100100049,273,14,105000215,06301,이문동쌍용아파트,127.0688553749,37.5988779848,홍대입구역,113000142
100100049,273,15,105000050,06134,이문동삼익아파트,127.0682139128,37.5945485558,홍대입구역,113000142
100100049,273,16,105000231,06318,종로사약국,127.0653057725,37.5945213658,홍대입구역,113000142
100100049,273,17,105000208,06294,외대역앞,127.0613604745,37.5960661454,홍대입구역,113000142
100100049,273,18,105000042,06126,외대앞,127.0596059335,37.5956282146,홍대입구역,113000142
100100049,273,19,105000040,06124,경희중고,127.057747,37.592923,홍대입구역,113000142
100100049,273,20,105000038,06122,회기시장,127.0566389299,37.5912026288,홍대입구역,113000142
100100049,273,21,105000185,06271,경희대입구,127.052713,37.591583,홍대입구역,113000142
100100049,273,22,105000187,06273,서울바이오허브,127.0492768654,37.5916089493,홍대입구역,113000142
100100049,273,23,105000188,06274,한국과학기술원.홍릉초등학교,127.045747,37.591769,홍대입구역,113000142
100100049,273,24,105000190,06276,국방연구원,127.041182,37.591413,홍대입구역,113000142
100100049,273,25,107000066,08156,고대앞,127.0348108154,37.5885636851,홍대입구역,113000142
100100049,273,26,107000206,08302,안암역2번출구,127.0302759807,37.5863644753,홍대입구역,113000142
100100049,273,27,107000204,08300,고려대이공대.고대병원,127.02588,37.586431,홍대입구역,113000142
100100049,273,28,107000202,08298,안암동주민센터,127.0223689592,37.5862680197,홍대입구역,113000142
100100049,273,29,107000200,08296,보문역4번출구,127.0200803771,37.5856511849,홍대입구역,113000142
100100049,273,30,107000230,08326,보문역3번출구,127.019202,37.585933,홍대입구역,113000142
100100049,273,31,107000088,08178,성북구청.성북경찰서,127.0172299027,37.5886054063,홍대입구역,113000142
100100049,273,32,107000086,08176,삼선동주민센터,127.0147153546,37.5906917676,홍대입구역,113000142
100100049,273,33,107000009,08009,삼선교.한성대학교,127.0093351178,37.5899648397,홍대입구역,113000142
100100049,273,34,100000132,01228,혜화역.서울연극센터(장면총리가옥),127.0014608831,37.5840306853,홍대입구역,113000142
100100049,273,35,100000125,01221,혜화역3번출구.서울대병원입구,127.0018481852,37.5809559696,홍대입구역,113000142
100100049,273,36,100000126,01222,방송통신대.이화장,127.001977,37.577788,홍대입구역,113000142
100100049,273,37,100000127,01223,연지공원앞.현대그룹빌딩,127.0006951494,37.576119355,홍대입구역,113000142
100100049,273,38,100000102,01198,원남동,126.9973383362,37.5745325055,홍대입구역,113000142
100100049,273,39,100000153,01249,서울특별시재향군인회관,126.9974787875,37.5725807445,홍대입구역,113000142
100100049,273,40,100000391,01016,종로3가역.탑골공원,126.9899877751,37.5703605443,홍대입구역,113000142
100100049,273,41,100000389,01014,종로2가,126.986536,37.570238,홍대입구역,113000142
100100049,273,42,100000387,01012,종로1가.종각역,126.9816283242,37.5702710116,홍대입구역,113000142
100100049,273,43,100000385,01010,광화문역,126.9778802991,37.5702396638,홍대입구역,113000142
100100049,273,44,100000379,01008,서울역사박물관.경희궁앞,126.97076,37.569515,홍대입구역,113000142
100100049,273,45,101000305,01006,서대문역사거리,126.966893,37.566137,홍대입구역,113000142
100100049,273,46,112000429,13046,충정로역,126.9624710247,37.5598429758,홍대입구역,113000142
100100049,273,47,113000478,13044,아현역,126.956889,37.557396,홍대입구역,113000142
100100049,273,48,113000475,13042,웨딩타운,126.952552,37.55724,홍대입구역,113000142
100100049,273,49,113000411,13025,이대역,126.9472705221,37.5568755655,홍대입구역,113000142
100100049,273,50,113000417,13023,신촌오거리.2호선신촌역,126.938693,37.555731,홍대입구역,113000142
100100049,273,51,113000416,13021,신촌오거리.현대백화점,126.9345037666,37.5559833987,홍대입구역,113000142
100100049,273,52,113000144,14235,산울림소극장,126.9301572482,37.554958166,홍대입구역,113000142
100100049,273,53,113000189,14283,삼진제약,126.926719,37.553351,홍대입구역,113000142
100100049,273,54,113000142,14233,홍익대학교,126.924641406,37.5530705865,홍대입구역,113000142
100100049,273,55,113000190,14284,홍대입구역사거리,126.92221,37.55473,중랑공영차고지,113000142
100100049,273,56,113000505, ,홍대입구역(가상),126.9218643721,37.5552260552,중랑공영차고지,113000142
100100049,273,57,113000422,14015,홍대입구역,126.923466,37.556641,중랑공영차고지,113000142
100100049,273,58,113000421,14061,동교동삼거리,126.928546,37.558069,중랑공영차고지,113000142
100100049,273,59,113000420,14062,신촌오거리.현대백화점,126.9358930618,37.5553966479,중랑공영차고지,113000142
100100049,273,60,113000419,14063,신촌오거리.2호선신촌역,126.94015,37.55611,중랑공영차고지,113000142
100100049,273,61,113000418,14064,이대역,126.944495,37.556652,중랑공영차고지,113000142
100100049,273,62,113000476,14067,웨딩타운,126.951517,37.557092,중랑공영차고지,113000142
100100049,273,63,113000477,14068,아현역,126.954943,37.557293,중랑공영차고지,113000142
100100049,273,64,112000430,13045,충정로역,126.963315,37.560855,중랑공영차고지,113000142
100100049,273,65,101000304,13047,서대문역사거리,126.966565,37.565579,중랑공영차고지,113000142
100100049,273,66,100000380,01007,서울역사박물관.경희궁앞,126.97038,37.569135,중랑공영차고지,113000142
100100049,273,67,100000384,01009,광화문역,126.9763534416,37.5701416811,중랑공영차고지,113000142
100100049,273,68,100000386,01011,종로1가.종각역,126.9810660928,37.5701482455,중랑공영차고지,113000142
100100049,273,69,100000388,01013,종로2가,126.984991,37.57017,중랑공영차고지,113000142
100100049,273,70,100000390,01015,종로3가역.탑골공원,126.9893256464,37.5702088889,중랑공영차고지,113000142
100100049,273,71,100000392,01017,종로4가.종묘,126.9947218896,37.5705069968,중랑공영차고지,113000142
100100049,273,72,100000394,01019,종로5가역.광장시장,126.9990604685,37.5707860047,중랑공영차고지,113000142
100100049,273,73,100000109,01205,종로5가.효제초등학교,127.0021442279,37.5728790133,중랑공영차고지,113000142
100100049,273,74,100000108,01204,효제동.김상옥의거터,127.00223,37.5745,중랑공영차고지,113000142
100100049,273,75,100000123,01219,방송통신대.이화장,127.002437,37.578043,중랑공영차고지,113000142
100100049,273,76,100000124,01220,혜화역2번출구.마로니에공원,127.0022769364,37.5811194873,중랑공영차고지,113000142
100100049,273,77,100000133,01229,혜화역.동성중고(장면총리가옥),127.0015561579,37.5845329425,중랑공영차고지,113000142
100100049,273,78,107000010,08010,삼선교.한성대학교.조소앙활동터,127.0082049442,37.5893632989,중랑공영차고지,113000142
100100049,273,79,107000222,08318,돈암초교입구,127.012142,37.591078,중랑공영차고지,113000142
100100049,273,80,107000085,08175,삼선동주민센터,127.0143473137,37.5906107149,중랑공영차고지,113000142
100100049,273,81,107000087,08177,성북구청.성북경찰서,127.017432,37.588152,중랑공영차고지,113000142
100100049,273,82,107000199,08295,보문역5번출구,127.0202535696,37.5854637287,중랑공영차고지,113000142
100100049,273,83,107000201,08297,안암동주민센터,127.021938613,37.5860464325,중랑공영차고지,113000142
100100049,273,84,107000203,08299,고려대이공대.고대병원,127.025987,37.586177,중랑공영차고지,113000142
100100049,273,85,107000205,08301,안암역3번출구,127.0305239036,37.586229248,중랑공영차고지,113000142
100100049,273,86,105000089,06175,고려대학교앞,127.03468,37.588138,중랑공영차고지,113000142
100100049,273,87,105000191,06277,국방연구원,127.040058371,37.5911039928,중랑공영차고지,113000142
100100049,273,88,105000189,06275,한국과학기술원.홍릉초등학교,127.046963,37.591545,중랑공영차고지,113000142
100100049,273,89,105000186,06272,서울바이오허브,127.0501400812,37.5913878427,중랑공영차고지,113000142
100100049,273,90,105000184,06270,경희대입구,127.053012,37.591272,중랑공영차고지,113000142
100100049,273,91,105000039,06123,회기시장,127.056588,37.590807,중랑공영차고지,113000142
100100049,273,92,105000041,06125,경희중고,127.0583346646,37.5933472946,중랑공영차고지,113000142
100100049,273,93,105000043,06127,외대앞,127.0597677578,37.5954812555,중랑공영차고지,113000142
100100049,273,94,105000207,06293,외대역앞,127.0609470779,37.596009591,중랑공영차고지,113000142
100100049,273,95,105000569,06296,SK뷰아파트,127.065172,37.594405,중랑공영차고지,113000142
100100049,273,96,105000052,06136,동일스위트리버아파트.휘봉고교,127.0677525508,37.5877987669,중랑공영차고지,113000142
100100049,273,97,105000223,06309,서울반도체고교.휘경주공아파트,127.0692518943,37.5841657316,중랑공영차고지,113000142
100100049,273,98,105000051,06135,이문동삼익아파트,127.0683627707,37.5951035399,중랑공영차고지,113000142
100100049,273,99,105000216,06302,이문동쌍용아파트,127.069119,37.598831,중랑공영차고지,113000142
100100049,273,100,105000169,06255,이문동현대아파트,127.0709847069,37.6008590191,중랑공영차고지,113000142
100100049,273,101,106000157,07252,중화2동주민센터,127.0770110188,37.6014130353,중랑공영차고지,113000142
100100049,273,102,106000159,07254,중화역3번출구,127.0789975477,37.6014504691,중랑공영차고지,113000142
100100049,273,103,106000161,07256,중화역2번출구.중화1동주민센터,127.080945,37.601522,중랑공영차고지,113000142
100100049,273,104,106000163,07258,중흥초등학교,127.083092,37.601683,중랑공영차고지,113000142
100100049,273,105,106000165,07260,이화연립.경동제일교회앞,127.0853154073,37.6022944281,중랑공영차고지,113000142
100100049,273,106,106000167,07262,쌍용아파트.신내테크노타운앞,127.0880531041,37.6031155767,중랑공영차고지,113000142
100100049,273,107,106000169,07264,엘지아파트앞,127.090003,37.603949,중랑공영차고지,113000142
100100049,273,108,106000171,07266,신현중학교,127.0914211649,37.6047917401,중랑공영차고지,113000142
100100049,273,109,106000173,07268,중랑구청,127.0936349035,37.6062056111,중랑공영차고지,113000142
100100049,273,110,106000175,07270,동성프라자앞,127.0976236907,37.6077071928,중랑공영차고지,113000142
100100049,273,111,106000207,07302,신내데시앙아파트.신내역프라디움,127.101332875,37.6105405898,중랑공영차고지,113000142
100100049,273,112,106000241,07337,중랑공영차고지,127.1020230606,37.613645229,중랑공영차고지,113000142
100100049,273,113,106000467,07550,중랑공영차고지.신내역,127.103628,37.613209,중랑공영차고지,113000142
